content,label
"G'aznachilik tizimini joriy etilishi byudjet tizimiga Yagona g'azna hisobvarag'i orqali harajatlarni amalga oshirish hamda dastlabki va joriy nazorat kabi mexanizmlarni joriy etilishiga, byudjet tashkilotlari bilan tovarlar yetkazib beruvchilar o'rtasida tuzilgan shartnomalarni harajatlar smetasi doirasida va belgilangan maqsadlarga yo'naltirilishi ustidan qat'iy nazorat tizimini o'rnatib, byudjet tashkilotlari tomonidan asossiz harajatlar qilishning oldi olinganligi to'g'risida ma'lumotlar berildi. Ushbu holatlarni tizimli joriy etilishi ishlarni oson ketishiga turtki bo'ladi deb o'ylayman",1
Yangi chiqarilayotgan banknotlarning o'lchamlari bir xil o'lchamda chiqarilishi taklifini bermoqchiman,1
O'zbekistonda davlat byudjetidan sarflanayotgan pullarni qayerlarga ketayotganligini statistik xaritada ifodalovchi ochiq ma'lumotlar portalini ishlab chiqilishini taklif qilaman,1
Plastik kartalardan pul yechilganda ushlab qolinadigan soliq stavkasi kamaytirilishini taklif qilaman. Katta miqdorda pul yechib oladigan fuqarolar uchun katta summani yoqotish yaxshigina seziladi,1
Kredit miqdorlari banklarda judayam yuqorilab ketdi. Ularni biroz miqdor tushirish kerak. Chunki olingan kredit qarzi ustiga shu pulning yana yarmini qo'shib berish ko'pchilikka alam qiladi,1
Tuman hokimlari ishlarini korrupsiyadan holi qilish uchun ular ishlaydigan joylarda kemaralar o'rnatish kerak,1
Hokimlar ishlarini korrupsiyadan yiroq qilish uchun ularning kun tartibini tizimlashtirish kerak,1
Bojxona ishlarini tizimli nazorat qilish kerak. Ko'pchilik bojxona tizimidan norozi,1
Yer solig'i va mol-mulk solig'larini bitta umumiy soliq tizimiga keltirish kerak,1
"Bugungi kunda soliqlarni to'lay olmagan aholi suv, gaz yoki elektrdan uzilib qolishi xato ish deb o'ylayman. Chunki anomal sovuq tufayli hattoki uyida ta'minot mavjud bo'lgan aholi ham juda qiynalyapti",1
Davlat byudjetini to'ldirish uchun O'zbekistonga ko'plab investorlarni jalb qilish kerak,1
Hududlardagi uylarni narxlarini sun'iy intellekt yordamida baholovchi tizim yaratish bekor. Bu bilan maklerlar qallobligidan yiroq bo'lish mumkin,1
Uy sotib olish uchun ajratiladigan uy-joy kreditlari narxini biroz arzonlashtirishni taklif qilaman,1
uy-joy bilan bog'liq muammolar va ularni hal qilish uchun portal tashkil qilish kerak,1
Fuqarolar orasida ko'chalarda tamaki mahsulotlarini chekib odamlar sog'lig'iga ziyon yetkazadigan shaxlar kundan kunga ko'payib bormoqda. Tamaki mahsulotlari narxini oshirish yoki tamaki chekuvchi shaxslar uchun soliqlar joriy etish kerak deb o'ylayman,1
"Qazib olinadigan yoqilg'ilarning yonishi, avtomobillar chiqindilari va xlorftorokarbonlar atmosferada issiqxona gazlarini qo'shadi. Bu atrof-muhitning o'zgarishiga olib keladigan yer haroratining oshishiga olib keldi. Ushbu turdagi ishlarni kamaytirishni taklif qilaman",2
"Havo, suv va tuproqning ifloslanishini qoplash uchun millionlab yillar kerak bo'ladi. Sanoat va avtomobil chiqindilari birinchi raqamli ifloslantiruvchi moddalardir. Og'ir metallar, nitratlar va plastmassalar ifloslanish uchun mas'ul bo'lgan toksinlardir. Shunday ekan bunday muammolardan xalos bo'lish uchun eko shahar loyihasini ishlab chiqish g'oyasini ilgari surmoqchiman",2
"Suvning ifloslanishiga neft, kislotali yomg'ir, shahar oqimlari sabab bo'lsa, havoning ifloslanishi sanoat va zavodlar tomonidan ajralib chiqadigan turli gazlar va zaharli moddalar va qazib olinadigan yoqilg'ilarning yonishi sabab bo'ladi. Bunday ishlar bilan ekologiya zararlanib bormoqda. Shuning uchun bunday hududlarni iloji boricha kamaytirishni taklif qilaman",2
"tuproqning ifloslanishiga asosan sanoat chiqindilari sabab bo'ladi, bu esa tuproqni muhim oziq moddalardan mahrum qiladi. Aholi tarqoq joylashgan yoki yashamaydigan hududlarda bunday zonalar tashkil etilsa, hosildor va unumdor yerlarimizga zarar yetmagan bo'lar edi.",2
"Sayyora aholisi suv, yoqilg'i va oziq-ovqat kabi resurslar tanqisligiga duch kelganligi sababli barqaror bo'lmagan darajaga yetmoqda. Kam rivojlangan va rivojlanayotgan mamlakatlarda aholining portlashi allaqachon tanqis bo'lgan resurslarni siqib chiqaradi. Oziq-ovqatni kambag'al davlatlarga eksport qilish tizimini butun dunyoda joriy qilish va buni O'zbekison tashabbusi bilan amalga oshirish taklifini bermoqchiman",2
"Oziq-ovqat mahsulotlarini ishlab chiqarish uchun qo'llaniladigan intensiv qishloq xo'jaligi kimyoviy o'g'itlar, pestitsidlar va insektitsidlardan foydalanish orqali atrof-muhitga zarar etkazadi. Aholining haddan tashqari ko'payishi ham dolzarb ekologik muammolardan biridir. Bunday muammolarni hal qilish uchun yurtimizga chet el universitetlarida o'qib kelgan kadrlarni jalb qilish taklifini beraman.",2
"Bugungi kunda, insoniyat global muammo hisoblanmish, iqlim o'zgarishiga duch kelmoqda. Mening fikrimcha, buning asosiy sabablaridan biri bu energiya resurslarining noto'g'ri yo'lda ishlatilinishi, masalan, elektr energiyasining katta qismi ko'mir va gaz yoqish orqali ishlab chiqariladi va transport tizimini deyarli barcha qismi yonuvchan energiya manbaidan foydalanadi. Bularning tasirini kamaytirish maqsadida, insoniyat energiya manbaalarining qayta ishlanadigan yo'llarini topishi, bu usullarni keng ko'lamda amalga oshirishi va hukumat bunga imkoniyatlar yaratib berishi kerak deb o'ylayman.",2
biznes markazlari qurish uchun yirik maydonlar kerak bo'lyapti va buning uchun shahar hududlarida ming yillik daraxtlarni kesish ishlari amalga oshirilayapti. Bunday turdagi nodir daraxtlar mavjud hududlar kartasini yaratish va ushbu hududlarda turli qurilish ishlarini amalga oshirilmasligini taklifini beraman.,2
"Yana bir dolzarb ekologik muammo - bu tabiiy resurslarning kamayishi. Biz, odamlar, shunchalik ko'p tabiiy resurslardan foydalanamizki, barcha ehtiyojlarimizni qondirish uchun deyarli 1,5 Yer kerak bo'ladi. Tabiiy resurslardan foydalanishning ko'payishi sanoatlashtirish, aholi sonining ko'payishi va havoning ifloslanishi kabi boshqa bir qator ekologik muammolarni keltirib chiqaradi. Vaqt o'tishi bilan tabiiy resurslarning kamayishi energiya inqiroziga olib keladi. Ko'pgina tabiiy resurslardan chiqadigan kimyoviy moddalar iqlim o'zgarishiga yordam beradi. Qazib olinadigan yoqilg'i iste'moli issiqxona gazlarining emissiyasiga olib keladi, bu birinchi navbatda global isish va iqlim o'zgarishi uchun javobgardir. O'zbekistonda shunday holatlar bo'lishiga zavod va fabrikalarning ko'payib ketgani sabab bo'layotga bo'lishi mumkin deb o'ylayman. Bunday zararli zavodlarni kamaytirish kerak degan fikrlarni olg'a surmoqchiman",2
"Dunyo miqyosida odamlar quyosh, shamol, biogaz va geotermal energiya kabi qayta tiklanadigan energiya manbalariga o'tishga harakat qilmoqdalar. O'zbekiston hududida ham shunday energiya manbalarini ko'paytirish taklifini bermoqchiman",2
"haddan tashqari iste'mol natijasida plastik qadoqlar, zaharli elektron chiqindilar va suv yo'llariga oqib tushadigan zararli kimyoviy moddalar ko'rinishidagi biologik parchalanmaydigan axlatlar paydo bo'ladi. Shunday holatlar kamayishi uchun plastik o'rniga karton qog'ozlardan foydalanishni maslahat beraman",2
chiqindilar poligonlarga tushganda issiqxona gazlaridan biri bo'lgan juda ko'p miqdorda metan hosil qiladi. Bu kuchli portlash xavfini keltirib chiqaradi. Shuning uchun poligonlarda bunday gazlarni yutadigan o'simliklardan foydalanish taklifini beraman,2
Iqlim o'zgarishi so'nggi ikki o'n yillikda yuzaga kelgan yana bir ekologik muammodir. Bu qazib olinadigan yoqilg'ilarni yoqish va sanoat korxonalari tomonidan zararli gazlarni chiqarish orqali atmosfera haroratining oshishi natijasida yuzaga keladigan global isishning ko'tarilishi tufayli yuzaga keladi. Taklifim sanoat korxonalarni kamaytirish va tabiiylikka intilish uchun harakat qilish kerak,2
"Iqlim o'zgarishi turli xil zararli ta'sirlarga ega, ammo qutb muzlarining erishi, fasllarning o'zgarishi, yangi kasalliklarning paydo bo'lishi, tez-tez suv toshqini va umumiy ob-havo ssenariysining o'zgarishi bilan cheklanmaydi. Bunday muammolarni hal qilish uchun ekologik partiyasi a'zolari chet el majlislarida muammolarni ko'tarishlari kerak",2
"O‘zbekiston Ekologiya va tabiatni muhofaza qilish qo‘mitasining ma'lumotlariga ko‘ra, ishlab chiqarish korxonalari tomonidan tabiiy resurslar ifloslanmoqda. Jumladan, «Navoiyazot» AJ tomonidan Zarafshon daryosiga hayot uchun xavfli bo‘lgan moddalar oqizilgan, oqibatda daryo suvi zaharlanib, ko‘plab baliqlar nobud bo‘lgan. Ma'lumotlarga ko‘ra, Zarafshon daryosi suvida azot ammoniy belgilangan me'yorlardan 21 marta, azot nitrat 2,6 marta, azot nitrit 60 marta, xloridlar 1,3 marta, mis ionlari 2,1 marta yuqori ekani va bu daryoda yoppasiga zaharlanish yuzaga kelishiga sabab bo‘lganini ko‘rsatgan. Bunday holatlarga hozirdan qarshilik ko'rsatmasak kelajakda yashil hududlar zaharlangan maydonlarga aylanadi",2
"bugungi kunda atrof muhitni ifloslanishi haqida faqat statistik ma'lumotlarni ko'rishimiz mumkin. Atrof tabiiy muhitning ifloslanishi darajasi va tabiiy resurslardan foydalanish to‘g‘risidagi umumlashtirilgan ma’lumotlarni integratsiyalashtiradigan va tahlil qiladigan ochiq statistik portali ishga tushirilsa, aholi o'z hududida mana shu muhitga oldindan chora ko'rishini ta'minlagan bo'lar edik",2
"atrof tabiiy muhit monitoringi bo‘yicha davlat dasturlari bajarilishini, ularga tuzatish kiritish to‘g‘risida takliflar ishlab chiqilishi va umumlashtirilishini nazorat qiladigan portal ishga tushishi kerak deb o'ylayman",2
"respublika va ma’muriy-hududiy tuzilmalar doirasida ekologik vaziyatning o‘zgarishlarini prognozlashtirish kerak, antropogen faoliyat natijasida tabiiy muhitga yetkaziladigan zararni baholaydigan dasturiy yechimlar jamiyat uchun muhim",2
"tabiatni muhofaza qilish uchun yangi tizim joriy etilshi kerak, chunki, tabiatdan foydalanishni boshqarishni, tabiiy resurslarni muhofaza qilishni va ekologik nazoratni axborot bilan ta’minlashni tizimlashtirishni vaqti keldi",2
aholi va jamoatchilikni ekologik vaziyat to‘g‘risida xabardor qiladigan kanallar ta'sis etilishi taklifini beraman,2
"Dunyo miqyosida sanoat yuqori darajada rivojlangan XXI asrda ekologiya bilan bog‘liq muammolar birinchi darajali muammo sifatida kun tartibiga chiqmoqda. Avlodlarimiz bizdan keyin ham munosib tabiiy muhitda yashashi kerak. Buning uchun biz tabiatga e’tibor berishimiz, faqat bugunni emas, yaqin va uzoq kelajakni o‘ylab ish tutishimiz zarur.Eng muhim masala – aholining ekologik madaniyatini oshirish. Bugun ko‘chaga yoki istalgan joyga qarang. Hamma joyda odamlar tashlab ketgan chiqindilarni ko‘rasiz. Biz ona yurtimizni muqaddas deymiz. Nima uchun uni toza-ozoda saqlamaymiz? Axir, muqaddas kitoblarimizda ham “Poklik iymondandur” deyilgan. Nega bu masalada ommaviy axborot vositalari, mahalla faollari bong urmayapti? Qani nuroniylarimiz, jamoatchiligimiz? Albatta, bunday muammolarni faqat ma’muriy yo‘l bilan hal etib bo‘lmaydi. Bunga yosh avlod qalbida ona tabiatga daxldorlik hissini tarbiyalash orqali erishish mumkin. Mahallada, ko‘chalarda chiqindi tashlagan kishini ko‘rganda bu ishingiz noto‘g‘ri bo‘ldi”, deydigan muhitni shakllantirishimiz, odamlarni bunga o‘rgatishimiz kerak. Bu – hammamizning ishimiz va insoniy burchimizdir",2
"Qurilish chiqindisi poligonlari tashkil qilinmay, ular yo‘l, dala yoki daryo bo‘ylariga tashlab ketilmoqda. O‘tgan yili 4 mingta holatda qurilish chiqindilari noto‘g‘ri joyga tashlab ketilgani aniqlangan.Xuddi shu kabi, mahalla, massiv va xiyobonlar hududidagi barg va daraxt shoxlarini yig‘ishtirish bilan shug‘ullanadigan mutasaddi yo‘q. Bu masalani hamma bir-biriga tashlash bilan ovora. Tibbiyot chiqindilarini saqlash, tashish va zararsizlantirish bo‘yicha ham yagona tizim mavjud emas. Ularni tashkil etish uchun eko partiya a'zolari tashabbuskorona harakat qilishlarini so'rab qolar edim",2
"O'rmon yerlarining qisqarishining asosiy sabablari sanoatda yog'ochdan keng foydalanish, qishloq xo'jaligi yerlarining ko'payishi, yo'l qurilishidir. Bunday holatlarda kislorodning kamayishi va havoning ifloslanishi kuchayib ketadi. Shuning uchun daraxtzorlarni qattiq qo'riqlash va kesishni zudlik bilan kamaytirish kerak deb o'ylayman.",2
"O'rmon yong'inlarini oldini olish uchun aholini muammo va uning oqibatlari to'g'risida xabardor qilish juda muhimdir. Xuddi shu tarzda, ekologik pitomnik, aniqlash va erta ogohlantirish tizimlari, shuningdek, o'rmon o't o'chiruvchilaridan iborat guruhlar tashkil etish lozim.",2
"Yong'in tarqalishi va miqyosida o'rmon yong'inlari rivojlanadigan yerning relyefi va shamol yo'nalishi hal qiluvchi ahamiyatga ega. Masalan, tog'lar yon bag'irlarida ko'tarilayotgan qoralama bilan yong'in katta tezlikda va katta balandlikdan alanga bilan tarqaladi.Bundan tashqari, tik qiyalik bo'lganda, yonib ketgan yonuvchi materialning parchalari osongina pastga siljiydi. Shu kabi faktlardan foydalangan holda dasturiy tizimlar ishlab chiqilsa, o'rmon yong'inlarining oldi olinar edi, ko'plab o'rmonlarni saqlab qolgan bo'lar edik",2
"Qayd etilishicha, so‘nggi 4 yilda sanoat korxonalari 2 baravarga ortib, shaharlarda chang-gaz miqdori me’yordan 4 baravar oshgan. Atmosferaga tashlanmalarning 90 foizi Toshkent, Samarqand, Farg‘ona, Andijon, Namangan, Qo‘qon, Navoiy, Buxoro, Chirchiq, Angren, Olmaliq, Bekobod, Guliston va Nukus shaharlariga to‘g‘ri keladi. Bu muammoli holat ekanligini bilamiz shuning uchun bunaqa holatda qurilgan yoki qurilayot sanoat korxonalarini standardlarga javob beradigan tarzda qurish taklifini beraman",2
"Yer usti va osti suv sathining keskin pasayishi ham ekologik vaziyatga salbiy ta’sir ko‘rsatmoqda. Shuning uchun tabiat mufozasiga etiborliroq, yosh avlodga ekolgiyani asrab avaylashi haqida ta'lim berishimiz kerak ",2
Hududlarda maishiy chiqindilarni xususiy sheriklik asosida boshqarish bo‘yicha reja qilingan 62 ta loyihadan bor-yo‘g‘i 15 tasiga tadbirkor jalb qilingan. Bu yomon hoat biz uchun ayniqsa ekologiyamiz uchun shu sababli bunaqa loyihalarni ko'paytirishimiz va ularni to'liq joriy qilishimiz zarur,2
"Yig‘ilishda oktyabr-noyabr oylarida 55 million dona, kelgusi yil bahor mavsumida avtomobil yo‘llari, dala chetlari, barcha aholi maskanlarida 70 million dona tut, pavlovniya, mevali va manzarali daraxtlar, shuningdek tez o‘suvchi va boshqa ko‘chatlarni ekish vazifasi qo‘yildi.",2
"Toshkent shahri tumanlari, viloyat markazlari va yirik shaharlarda daraxtlar va ekinlar mahalliy iqlimni inobatga olmasdan, pala-partish ekilayotgani bois kundan-kunga qurib borayotgani, tuman hokimlari obodonlashtirish va ko‘kalamzorlashtirish ishlarini o‘z holiga tashlab qo‘ygani, shahar ko‘chalari chiqindiga to‘lib ketgani bilan hech kimning ishi yo‘q. Bunaqa holatda davlat tashkilotlari nazoratni kuchaytirish taklifini beraman",2
ekologik  ko'plab muammolarga duch kelayotganligimiz sababli har bir mahallaga daraxtlarni parvarishlash uchun Jamoat ishlari jamg‘armasi hisobidan 1 nafardan ishchi biriktirilishi belgilanishi kerak.,2
ko'chalarda chiqindilarning nazoratsizligi va ko'plab muammolarga sababchi bo'lyapti.Tuman va shahar obodonlashtirish bo‘limlariga ajratilayotgan 10 mingta shtat doirasida har bir tuman (shahar) hududidan kelib chiqib 5 ta ishchidan iborat daraxtlarni saqlash bo‘yicha guruhlar tashkil etiladi.,2
"Transport vositalaridan chiqayotgan zararli is-gazlar, sanoat chiqindilari va ekotizimning buzilishi yildan-yilga havoning ifloslanishiga olib kelyapti. Oqibatda, onkologik, nafas respirator va yurak-qon tomir kasalliklarining ko‘lami ortib bormoqda. shu sababli men ekologik tashkilotlarni tashkil qilish va bu tashkilot bu muammolarni bartaraf qilishi kerak va Ushbu muammolarni bartaraf etish uchun, avvalo havoning sifat monitoringini o‘tkazish, ya’ni turli moddalardan ifloslanish darajasini o‘lchash zarur. Ushbu tahlil natijalari bo‘lganidagina havoning ifloslanishi va buning inson salomatligiga salbiy ta’sirini kamaytirish choralarini ko‘rish mumkin. ",2
"Kuni kecha BMTning Atrof-muhit dasturi (UNEP), BMTning Yevropa iqtisodiy komissiyasi, BMTning Taraqqiyot dasturi, Ekologiya va atrof-muhitni muhofaza qilish bo‘yicha davlat qo‘mitasi va boshqalar ishtirokida o‘tkazilgan davra suhbatida havo sifati, uning monitoringi hamda holatiga oid ma’lumotlar ochiq-oshkoraligi masalalari muhokama qilindi va ko'plab muammolarga yechim berildi",2
"“Havoning ifloslanishi chegara bilmaydi. Bu barchamizga ta’sir qiladi va biz ushbu muammoni hal qilish uchun kuchlarni – hukumatlar, nodavlat tashkilotlar, fuqarolik jamiyati, ilmiy doiralar, biznes va sanoat sohasini birlashtirishimiz kerak. Har bir inson toza havodan nafas olishga haqlidir. Hozir, global sog‘liqni saqlash inqiroziga duch kelgan paytimizda, bu ayniqsa muhim”, deydi BMT Atrof-muhit dasturining Yevropa mintaqaviy byurosi direktori Bruno Pozzi.",2
hozirgi kundagi ekologik muammolar ko'pligi va ularni “Zamin” fondi hamda UNEP ko‘magida Gidrometeorologiya xizmati markazi tomonidan “Atmosfera havosi ifloslanishining monitoringini avtomatlashtirish” loyihasi uch bosqichda amalga oshirilishi ko‘zda tutilgan.,2
"butun respublika bo‘ylab chiqindi, atrof -muhit ifloslanishi kabi muammolarda duch kelayotganimiz va ularga quyidagicha yechim beraolishim mumkin. avtomatik havo monitoringi stansiyalarini o‘rnatish va havo monitoringi uchun xalqaro standartlarni joriy etish ko‘zda tutilgan.",2
havo sifati monitoringi xalqaro standartlarga muvofiq har soatda olib boriladi. agr biz bu loyihalarni amalga oshiraolsak fuqarolar o‘zi istiqomat qiladigan joyining havosini ifloslanganlik darajasini va uning sabablarini aniq bilish imkoniga ega bo‘ladi. ,2
"daraxtlar kesilishi va bu holat ekologiyamizga zaralari haqida. Men bu holat yuzasidan quyidagi tavsiyalarimni berishim mumkin O‘simliklar karantini davlat inspeksiyasi xodimlari ekin maydonlariga chiqib, xorijiy mamlakatlarning kimyoviy va biologik vositalarni qo‘llash bo‘yicha talablarini dehqonlarga tushuntiradigan, amaliy ko‘mak beradigan tuzilmaga aylanishi kerakligi qayd etildi.",2
Chiqinda muammosini ma’muriy yo‘l bilan hal etib bo‘lmaydi. shun sababli jamoatni bu holatga etiborli bo'lishlarini talab qilishimiz va jarimalar joriy qilishimiz kerak,2
"Bugungi kunda O‘zbekistonda odamlar hatto eshigi va hovlisi atrofini tozalashdan, saranjom-sarishta qilib qo‘yishdan erinadigan bo‘lib qolgan. Bu haqda bugun, 2 fevral kuni O‘zbekiston Prezidenti Shavkat Mirziyoyev chiqindilar bilan ishlash tizimini takomillashtirish va hududlardagi ekologik holatni yaxshilash, “Yashil makon” umummilliy loyihasini amalga oshirish bo‘yicha 2022 yildagi ustuvor vazifalar yuzasidan o‘tkazilayotgan videoselektor yig‘ilishida aytib o‘tdi.",2
"“Hammangiz yaxshi bilasiz, xalqimiz azaldan tabiatni muqaddas deb bilgan. Tuproqni, suvni, havoni, ostonasini pok saqlashga intilgan. Xalqimizda “Birni kessang, o‘nni ek” degan dono maqol ham bejiz aytilmagan. Men nima uchun nutqimni bu so'zlar bilan boshladim sababi, hozirda guvohi bo'layotgan ekoligik muammolarni hammamiz ko'rib turibmiz va bu holatlarni tizimli hal qilishimiz kerak",2
"“Bugun dunyo miqyosida texnika va texnologiya, sanoat yuqori darajada rivojlangan XXI asrda ekologiya bilan bog‘liq muammolar birinchi darajali muammo sifatida kun tartibiga chiqayotgani bejiz emas.  Biz bu masalada faqat bugunni emas, yaqin va uzoq kelajakni o‘ylab ish tutmasak, ko‘zlagan maqsadimizga erisha olmaymiz”,",2
"“Avlodlarimiz bizdan keyin ham munosib tabiiy muhitda yashashlari uchun biz tabiatga mehr va e’tibor berishimiz, u bilan uyg‘un bo‘lib yashashimiz kerak. Bu nima degani? Bu – tabiatni toza-ozoda tutish, yer va suv resurslarini, ekologik tizimni asrash, daraxt ekib, bog‘ yaratish degani. ",2
"Eng muhim masala – aholining ekologik madaniyatini oshirish haqida jiddiy bosh qotirishimiz zarur. Bugun ko‘chaga yoki istalgan joyga qarang. Hamma joyda odamlar tashlab ketgan chiqindilarni ko‘rasiz. Biz ona yurtimizni muqaddas deymiz. Agar shu yurt, shu tuproq biz uchun muqaddas bo‘lsa, nima uchun uni toza-ozoda saqlamaymiz?”",2
"“Bunga yosh avlod qalbida ona tabiatga mehr-muhabbat, unga daxldorlik hissini tarbiyalash orqali erishish mumkin. Mahallada, ko‘chalarda chiqindi tashlagan kishini ko‘rganda, “bu ishingiz noto‘g‘ri bo‘ldi”, deydigan muhitni shakllantirishimiz, odamlarimizni bunga o‘rgatishimiz kerak. Bu – hammamizning ishimiz va insoniy burchimizdir”,",2
"Pandemiya sabab dunyo bo‘yicha atmosfera ifloslanishi sezilarli darajada pasaydi. Zavod va fabrikalar to‘xtadi, mashinalar harakati cheklandi, odamlar uyda qoldi. Kun kelib virus chekinadi. Odatiy hayot tarziga qaytiladi. Ammo haqiqiy muammo o‘shanda boshlanadi. “Global karantin” davrida singan iqtisodiyot qayta tiklashni talab qiladi. Asosiy e’tibor ishlab chiqarishga qaratiladi. Iqtisodiy inqiroz sabab atrof-muhit muhofazasiga yetarlicha mablag‘ ajratilmaydi.",2
"Biz yashab turgan kurrai zamin boqiy emas. Alloh yaratgan har bir ne’mat bir kun poyoniga yetadi. Undan oqilona foydalanish esa o‘zimizga bog‘liq. Tirik jon borki, uning yashab ketishi suv va havo bilan. Shu ikki ne’mat hayot zanjirini aylantiradi. Ammo insonlarning haddan ziyod ehtiyojlari ushbu muvozanatni buzishi mumkin. shu sababli muammoli vaziyatlar duch kelishimiz oldini olishimiz kerak",2
Sayyoramizda havoning ifloslanishi sabab har yili besh yarim milliondan ortiq odam vafot etadi. 2050 yilga borib bu raqam olti million kishidan ortishi ehtimoli bor. ekologik muammolarga jiddiyroq qarashimiz kerakligini ko'rsatmoqda bunoqa holatlar,2
"Toza ichimlik suviga bo‘lgan ehtiyoj ham bugungi kunda global muammoga aylanib ulgurdi. Sayyoramizning 71 foizi suvliklardan iborat bo‘lsa-da, atigi 3 foizi iste’molga yaroqli ekanini unutmasligimiz kerak. Olimlarning izlanishlari shuni ko‘rsatdiki, tanamizda ro‘y berishi mumkin bo‘lgan kasalliklarning 80 foizi ichimlik suvi tanqisligidan kelib chiqadi. Aynan shu muammo sabab yer yuzida har 10-15 soniyada bir bola, bir kunda esa o‘rtacha 4500 bola bu yorug‘ dunyoni tark etishga majbur",2
"Aholi zich joylashgan shaharlarda tabiiyki avtomashinalar, sanoat fabrikalari, bir so‘z bilan aytganda havoga zarar yetkazadigan shart-sharoitlar yetarlicha topiladi. Uzoq yillar davomida o‘rmonlar kesilishi, qarovsiz qoldirilishi yoki e’tiborsizlik oqibatida kelib chiqadigan yong‘inlar vaziyat bugungi holiga kelib qolishiga sabab bo‘ldi. Eng achinarli jihadi kattalarning aybi evaziga bolalar javob berishga majbur. Gap shundaki, iflos havo oqibatida homilador ayollarning tez kasallanishi, erta tug‘ruq, yengil vaznli hamda, nogironligi bor chaqoloqlar ortib bormoqda. yuqorida holatlarni bartaraf qilish albatta muammoli va etiborliroq bo'lishimiz kerak",2
"O‘zbekistondagi ekologik muammolar haqida gap ketganda avvalo Orol fojiasi ko‘z o‘ngimizga keladi. Ammo bu hammasi emas. Ekotizmning buzulishi, tabiatga nisbatan qo‘pol munosabatlar bir kun o‘z so‘zini aytadi va bu aniq. siz va biz tabiatimizga yanada mehribonroq bo'lishimiz joiz",2
"O‘zbekistonda aholi soni yil sayin ortib bormoqda. Bu esa o‘z navbatida yangi sanoat korxonalari, ishlab chiqarish zonalari, avtomashinalar, uy-joy va kommunal xizmatlar faoliyatiga ham ta’sir etmay qolmaydi. shu sababli sanoat korxonalarini ekologiyaga zarar yetkazmaydigan daraja olib chiqishimiz lozim",2
"O‘zbekistondagi ekotizim haqida bilish uchun so‘ngi o‘n yillikdagi atmosferaga chiqarilgan ifloslantiruvchi moddalar ro‘yxatiga nazar solsak, 2013 va 2015 yillardagi ko‘rsatkichlar ancha yuqoriligi ma’lum bo‘ladi. Bu juda yomon holat, aslida. 2018 – 2019 yillarda esa 950 ming tonnadan ziyod chiqindi moddalar atmosferaga chiqarilgan. O‘ylaymizki, O‘zbekiston Ekoligik partiyasi, Ekologiya va atrof-muhitni muhofaza qilish davlat qo‘mitasi bu muammolarni bartaraf etish yo‘llarini izlashi kerak",2
"Kundalik hayotimizda tez-tez uchrab turadigan holatlardan biri daraxt barglari, shox shabbalarni bamaylixotir yoqib yuboramiz. O‘ylab ko‘ring siz atmosferaga chiqarayotgan mana shu arzimas tutunlar yig‘ilib katta “balo” bo‘lishi mumkin. Ibratni avvalo o‘zimizdan boshlaylik.  Zero, biz ifloslantirgan havodan farzandlarimiz ham nafas oladi.",2
"“Viloyatda dolzarb bo‘lgan yana bir muammo ekologiya bilan bog‘liq. Toshkent shahridagi maishiy chiqindilar tashlanadigan Ohangaron tumanidagi poligon 98 foizga to‘lgan. Shuning uchun bu poligonni yopib, yangisini qurish kerak. Bu ekologiya tozaligi, aholi salomatligi uchun muhim masala”, dedi davlat rahbari.",2
"Hozirda butun dunyoda kuzatilayotgan iqlim o‘zgarishi muammolari, qayta tiklanadigan energiya manbalariga bo‘lgan ehtiyoj, suv tanqisligi hamda qishloq xo‘jaligida intensiv yo‘nalishlardan keng foydalanish zaruriyati xalqaro tajribalarni o‘rganish vazifasini qo‘ymoqda. Jumladan, AQSHning O‘zbekistondagi elchixonasi, AQSH Davlat departamenti qoshidagi Xorij matbuot markazi hamda Vashingtondagi “Meridian” xalqaro markazi tomonidan o‘zbekistonlik jurnalistlar uchun Kaliforniya shtatiga uyushtirilgan mediatur ham ana shu jihatlari bilan ahamiyatli bo‘ldi.",2
"Mediatur davomida AQSHdagi 20ga yaqin nodavlat-notijorat tashkilotlari xamda volontyorlik guruxlari vakillari bilan uchrashdik. Muloqotlar jarayonida AQSHda nodavlat tashkilotlari va volontyorlik guruhlari tomonidan jamoatchilik nazoratini tashkil etgan holda mavjud ekologik va ijtimoiy muammolarga mahalliy hukumat eʼtiborini qaratish, shu orqali muammolarni amaliy hal etish jarayonlari bilan yaqindan tanishdik. Ayniqsa, Kaliforniya shtatidagi suv tanqis hududlarda aholini toza ichimlik suvi bilan taʼminlash, qishloq xo‘jaligida suvsizlikka chidamli ekinlarni yetishtirish, urug‘chilikni rivojlantirish va intensiv navlarni yaratish borasida olib borilayotgan ishlar bizda yaxshi tassurot qoldirdi.",2
"Kaliforniyaning iqlim sharoiti Markaziy Osiyo davlatlari bilan o‘xshashligi, shuningdek, Orol dengizi kabi bu hududda xam Soltonsi dengiz-ko‘lining qurib borishi, paxtachilikka ixtisoslashganligi meni diqqatimni tortdi. Shuningdek, ekologik muammolar hamda atrof muhit muhofazasida jamoatchilik nazoratining o‘rni yuqori ekanligi ham dolzarb masalalarni tezkorlik bilan hal etishga imkon yaratayotgani eʼtiborlidir, — deydi mediatur ishtirokchisi bo‘lgan hamkasbim",2
